university	career	inscription_date	first_name	last_name	gender	age	postal_code	location	email
univ.  nacional  del  comahue	ciencias  veterinarias	2020-10-17	nichole	reyes	female	39	6311	campo  de  los  toros	bethanystanley@gmail.com
univ.  nacional  del  comahue	bioquímica	2020-10-17	jonathan	baird	male	35	3066	campo  garay	gloriaarroyo@yahoo.com
univ.  nacional  del  comahue	ingeniería  electrónica	2020-10-17	carol	nelson	female	35	3332	capiovi	brandtjason@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  biológicas	2020-10-17	tracy	wells	female	40	8203	la  chirlandia	thompsonbradley@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  y  tecnología  de  alimentos	2020-10-17	john	johnson	male	23	7265	cazon	howeheather@hotmail.com
univ.  nacional  del  comahue	ingeniería  en  informática	2020-10-17	derek	warren	male	29	3531	colonia  aborigen	umoore@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  biológicas	2020-10-18	nicole	whitaker	female	31	7112	aguas  verdes	kcarter@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  psicología	2020-10-18	karen	king	female	33	6018	colonia  los  bosques	sarah48@gmail.com
univ.  nacional  del  comahue	contador  público	2020-10-18	christopher	martinez	male	29	6513	colonia  las  yescas	michael37@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  política	2020-10-18	heather	terrell	female	33	6239	gonzalez  moreno	xreed@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  psicología	2020-10-18	ricky	garcia	male	38	6070	balsa	dball@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  antropológicas	2020-10-18	heather	martinez	female	33	8336	gobernador  duval	bgarcia@gmail.com
univ.  nacional  del  comahue	medicina	2020-10-18	samantha	bernard	female	39	1815	escuela  agricola  don  bosco	heatherlee@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  política	2020-10-18	hector	reyes	male	33	5591	alpatacal	rmartinez@gmail.com
univ.  nacional  del  comahue	licenciatura  en  producción  de  bioimagenes	2020-10-18	timothy	gibson	male	35	6050	cuartel  vii	christopherevans@gmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  y  tecnología  de  alimentos	2020-10-18	allen	ramirez	male	19	4168	agua  blanca	sullivanryan@gmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  y  tecnología  de  alimentos	2020-10-18	joseph	mata	male	19	6305	atreuco	zbartlett@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  gestión  de  agroalimentos	2020-10-18	sarah	shaffer	female	17	1636	la  lucila	melanie86@gmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  geológicas	2020-10-18	john	lee	male	29	4147	alto  las  lechuzas	saundersamy@yahoo.com
univ.  nacional  del  comahue	ingeniería  en  informática	2020-10-19	julia	smith	female	17	2806	las  palmas	james31@hotmail.com
univ.  nacional  del  comahue	arquitectura	2020-10-19	angela	mullins	female	29	2103	colonia  escribano	kentjill@gmail.com
univ.  nacional  del  comahue	arquitectura	2020-10-19	peter	spencer	male	21	6001	agustin  roca	donnavaldez@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  administración	2020-10-19	stephanie	benjamin	female	28	1744	cuartel  v	agoodman@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  ambientales	2020-10-19	matthew	hughes	male	25	6665	ernestina	mcguirelaura@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  política	2020-10-19	sonia	sanders	female	29	7408	la  colina	christopher59@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  de  la  computación	2020-10-19	thomas	dean	male	23	1774	la  salada	fsmith@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  producción  de  bioimagenes	2020-10-19	stephen	gonzalez	male	23	5636	favelli	qmora@gmail.com
univ.  nacional  del  comahue	licenciatura  en  artes	2020-10-19	michael	luna	male	23	8117	alferez  san  martin	james83@hotmail.com
univ.  nacional  del  comahue	ingeniería  en  informática	2020-10-19	timothy	wood	male	25	4101	agua  negra	maldonadomichael@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  psicología	2020-10-19	charles	taylor	male	27	4242	25  de  mayo	renee64@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  sociología	2020-10-19	cassandra	serrano	female	29	8000	adela  corti	aaronlove@hotmail.com
univ.  nacional  del  comahue	ciencias  veterinarias	2020-10-20	christopher	norman	male	25	3326	colonia  leiva	millertimothy@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  ambientales	2020-10-20	brenda	gamble	female	21	4134	acheral	angel72@gmail.com
univ.  nacional  del  comahue	ingeniería  en  informática	2020-10-20	philip	wang	male	19	8416	anecon  grande	liukathryn@yahoo.com
univ.  nacional  del  comahue	ciencias  veterinarias	2020-10-20	autumn	mcgee	female	39	8133	la  rosa	fdoyle@hotmail.com
univ.  nacional  del  comahue	técnico  para  bioterios	2020-10-20	daniel	glenn	male	34	3586	campo  yaguarete	pjohnson@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  geológicas	2020-10-20	benjamin	lopez	male	25	1686	hurlingham	johnsonrebecca@gmail.com
univ.  nacional  del  comahue	licenciatura  en  gestión  de  agroalimentos	2020-10-20	kaitlyn	strong	female	35	4147	alto  las  lechuzas	tnichols@yahoo.com
univ.  nacional  del  comahue	ciencias  veterinarias	2020-10-20	joel	dorsey	male	39	5595	cupiles	christopher37@gmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  política	2020-10-20	theresa	scott	female	19	1872	sarandi	mirandalarson@yahoo.com
univ.  nacional  del  comahue	medicina	2020-10-20	colleen	rodriguez	female	39	6070	balsa	wadecheryl@gmail.com
univ.  nacional  del  comahue	ingeniería  mecánica	2020-10-20	christina	nelson	female	33	8134	argerich	fbennett@gmail.com
univ.  nacional  del  comahue	ciencias  veterinarias	2020-10-20	bryan	copeland	male	33	6605	campo  peña  lopez	jsnyder@gmail.com
univ.  nacional  del  comahue	arquitectura	2020-10-20	melinda	walter	female	29	8111	arroyo  pareja	bushbrett@yahoo.com
univ.  nacional  del  comahue	ingeniería  electrónica	2020-10-21	jose	navarro	male	35	4633	san  pedro  de  iruya	fweaver@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  sociología	2020-10-21	tammy	gibson	female	31	6417	casbas	john91@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  administración	2020-10-21	kevin	perez	male	26	4137	abra  baya	rasmussenluis@yahoo.com
univ.  nacional  del  comahue	ingeniería  electrónica	2020-10-21	joshua	patterson	male	17	7208	coronel  boerr	baileyrose@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  relaciones  del  trabajo	2020-10-21	kayla	hall	female	36	4705	aguadita	jack59@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  política	2020-10-21	michael	chase	male	22	6075	arenaza	milleraaron@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  política	2020-10-21	michele	mooney	female	23	3586	campo  yaguarete	michaelleon@gmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  biológicas	2020-10-21	sierra	kaiser	female	39	2508	armstrong	sarah66@yahoo.com
univ.  nacional  del  comahue	farmacia	2020-10-21	mary	perez	female	17	2745	gahan	mzimmerman@gmail.com
univ.  nacional  del  comahue	bioquímica	2020-10-21	robert	mendoza	male	25	8373	alianza	castanedadalton@yahoo.com
univ.  nacional  del  comahue	bioquímica	2020-10-21	kelly	bauer	female	29	3265	arroyo  caraballo	ccoleman@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  sociología	2020-10-21	jacqueline	ingram	female	35	5529	colonia  bombal	joseph84@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  planificación  y  diseño  del  paisaje	2020-10-22	amanda	williams	female	25	1735	el  durazno	eadams@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  psicología	2020-10-22	christopher	palmer	male	27	1911	bme  bavio  gral  mansilla	sarah42@gmail.com
univ.  nacional  del  comahue	diseño  industrial	2020-10-22	natalie	lowe	female	27	6277	buena  esperanza	ann54@gmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  política	2020-10-22	benjamin	lee	male	29	8172	arroyo  corto	ecox@hotmail.com
univ.  nacional  del  comahue	medicina	2020-10-22	emily	baker	female	25	5365	el  jumeal	robert98@yahoo.com
univ.  nacional  del  comahue	ingeniería  mecánica	2020-10-22	spencer	christian	male	32	2743	arroyo  dulce	steven06@hotmail.com
univ.  nacional  del  comahue	contador  público	2020-10-22	jason	mays	male	21	2204	jesus  maria	mcneildaniel@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  ambientales	2020-10-22	deborah	woods	female	31	2705	haras  san  jacinto	littleshannon@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  sociología	2020-10-22	jackie	garrett	female	19	3056	campo  coubert	ashley35@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  ambientales	2020-10-22	mike	johnson	male	35	3337	adolfo  j  pomar	colejamie@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  biológicas	2020-10-22	vanessa	walton	female	27	9310	aguada  alegre	kholloway@gmail.com
univ.  nacional  del  comahue	licenciatura  en  relaciones  del  trabajo	2020-10-22	victoria	dixon	female	22	7517	juan  e  barra	john81@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  terapia  ocupacional	2020-10-22	alexis	thompson	female	39	2200	las  quintas	kenglish@gmail.com
univ.  nacional  del  comahue	técnico  para  bioterios	2020-10-23	gabriel	dawson	male	37	7212	doctor  domingo  harosteguy	richardwilliams@gmail.com
univ.  nacional  del  comahue	agronomía	2020-10-23	parker	shaw	male	31	6652	olascoaga	johnsonpatricia@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  política	2020-10-23	sean	zimmerman	male	39	4184	bustamante	cynthia55@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  sociología	2020-10-23	justin	mcmillan	male	29	4242	25  de  mayo	njimenez@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  musicoterapia	2020-10-23	matthew	stephenson	male	21	3020	campo  santo  domingo	tanner43@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  administración	2020-10-23	jeremy	blackburn	male	19	5303	anjullon	blake46@gmail.com
univ.  nacional  del  comahue	licenciatura  en  gestión  de  agroalimentos	2020-10-23	raymond	morris	male	19	7637	la  dulce	daviskari@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  gestión  de  agroalimentos	2020-10-23	laura	gibson	female	17	3087	felicia	carmenmckinney@yahoo.com
univ.  nacional  del  comahue	actuario	2020-10-23	debra	scott	female	17	6389	alegria	hsampson@gmail.com
univ.  nacional  del  comahue	licenciatura  en  gestión  de  agroalimentos	2020-10-23	lawrence	stanley	male	31	7531	despeñaderos	ryan81@yahoo.com
univ.  nacional  del  comahue	arquitectura	2020-10-23	patrick	gray	male	25	2403	bauer  y  sigel	rebekah02@gmail.com
univ.  nacional  del  comahue	licenciatura  en  sociología	2020-10-23	david	singh	male	37	3516	basail	fbaker@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  planificación  y  diseño  del  paisaje	2020-10-23	david	erickson	male	17	2814	alto  los  cardales	caseyburgess@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  antropológicas	2020-10-24	cynthia	rodgers	female	33	3386	caraguatay	johnsonjason@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  biológicas	2020-10-24	kendra	adams	female	35	2713	manuel  ocampo	nathaniel92@yahoo.com
univ.  nacional  del  comahue	ingeniería  mecánica	2020-10-24	ryan	fitzgerald	male	23	5357	el  horno	fowlermorgan@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  de  la  computación	2020-10-24	troy	mejia	male	25	2144	campo  horquesco	coffeylatoya@gmail.com
univ.  nacional  del  comahue	contador  público	2020-10-24	james	anderson	male	27	5600	agua  de  la  mula	hrivera@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  artes	2020-10-24	christine	blackburn	female	31	4504	23  de  agosto	zjennings@yahoo.com
univ.  nacional  del  comahue	ingeniería  mecánica	2020-10-24	brett	castillo	male	22	6551	juan  f  ibarra	mollybaker@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  administración	2020-10-24	spencer	campbell	male	23	5596	12  de  octubre	april21@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  artes	2020-10-24	justin	salinas	male	25	3005	colonia  california	patricia51@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  antropológicas	2020-10-24	sarah	williams	female	39	2728	melincue	williamreed@gmail.com
univ.  nacional  del  comahue	licenciatura  en  kinesiología  y  fisiatría	2020-10-24	patty	perez	female	29	1895	arturo  segui	mmoore@gmail.com
univ.  nacional  del  comahue	licenciatura  en  gestión  de  agroalimentos	2020-10-25	kevin	drake	male	29	3543	colonia  lote  12	orobinson@hotmail.com
univ.  nacional  del  comahue	medicina	2020-10-25	brett	ferguson	male	28	3300	arroyo	mmckenzie@gmail.com
univ.  nacional  del  comahue	arquitectura	2020-10-25	sarah	lowe	female	37	1886	ranelagh	jamesthompson@gmail.com
univ.  nacional  del  comahue	licenciatura  en  gestión  de  agroalimentos	2020-10-25	michael	ortiz	male	29	3448	alamo	wbowman@hotmail.com
univ.  nacional  del  comahue	actuario	2020-10-25	shannon	weber	female	39	2635	cañada  del  ucle	ashleymcgee@yahoo.com
univ.  nacional  del  comahue	diseño  industrial	2020-10-25	james	leblanc	male	39	6476	chiclana	carrollstephen@yahoo.com
univ.  nacional  del  comahue	medicina	2020-10-25	christine	bradford	female	29	2111	francisco  paz	loganpatrick@yahoo.com
univ.  nacional  del  comahue	diseño  de  imagen  y  sonido	2020-10-25	mary	waters	female	17	8322	cutral  co	bdominguez@yahoo.com
univ.  nacional  del  comahue	agronomía	2020-10-25	paul	petty	male	23	5405	agua  y  energia	carrillohenry@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  relaciones  del  trabajo	2020-10-25	scott	sharp	male	23	4133	la  banda	morganwhitney@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  musicoterapia	2020-10-25	megan	wilson	female	37	7513	adolfo  gonzales  chaves	woodstephanie@yahoo.com
univ.  nacional  del  comahue	contador  público	2020-10-25	allison	miller	female	37	8181	azopardo	aalvarez@gmail.com
univ.  nacional  del  comahue	arquitectura	2020-10-25	andrea	hardin	female	31	5637	30  de  octubre	dbrown@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  sociología	2020-10-25	denise	gray	female	27	2754	campo  crisol	reedjonathan@gmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  política	2020-10-25	veronica	torres	female	23	9200	arroyo  pescado	john69@gmail.com
univ.  nacional  del  comahue	diseño  de  imagen  y  sonido	2020-10-25	ethan	hopkins	male	37	3009	el  tropezon	bradshawshannon@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  musicoterapia	2020-10-25	joseph	johnson	male	38	3137	alcaraz  sud	danielreynolds@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  de  la  computación	2020-10-25	molly	clark	female	37	8126	aldea  san  andres	christopher24@yahoo.com
univ.  nacional  del  comahue	licenciatura  en  artes	2020-10-25	melvin	anthony	male	23	7240	kilometro  112	keyanna@hotmail.com
univ.  nacional  del  comahue	ciencias  veterinarias	2020-10-25	nicole	jones	female	37	8204	bernasconi	deanmichelle@yahoo.com
univ.  nacional  del  comahue	actuario	2020-10-26	michele	beck	female	29	6608	agote	veronicabaker@gmail.com
univ.  nacional  del  comahue	arquitectura	2020-10-26	meredith	fisher	female	33	9111	bahia  bustamante	lgriffith@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencia  y  tecnología  de  alimentos	2020-10-26	linda	bradley	female	27	3400	bañado  norte	kathleenmiller@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  producción  de  bioimagenes	2020-10-26	selena	mays	female	23	6105	cañada  seca	zjames@gmail.com
univ.  nacional  del  comahue	farmacia	2020-10-26	jason	king	male	23	2445	cristolia	adam27@hotmail.com
univ.  nacional  del  comahue	ingeniería  en  informática	2020-10-26	debra	todd	female	21	6509	del  valle	gregorybeck@hotmail.com
univ.  nacional  del  comahue	medicina	2020-10-26	lisa	thompson	female	37	4135	caspinchango	figueroaerica@yahoo.com
univ.  nacional  del  comahue	técnico  para  bioterios	2020-10-26	colton	barrett	male	17	5431	apeadero  guanacache	zhudson@yahoo.com
univ.  nacional  del  comahue	diseño  industrial	2020-10-26	megan	palmer	female	22	8200	colonia  lia  y  allende	josephrobinson@hotmail.com
univ.  nacional  del  comahue	ingeniería  mecánica	2020-10-26	ellen	jacobs	female	33	3581	campo  redondo	peggy98@yahoo.com
univ.  nacional  del  comahue	arquitectura	2020-10-26	diane	jones	female	27	3162	aranguren	carlblack@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  sociología	2020-10-26	derek	jones	male	25	5517	cespedes	emilymccullough@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  ciencias  geológicas	2020-10-27	kimberly	guzman	female	38	6346	pellegrini	vmcknight@hotmail.com
univ.  nacional  del  comahue	licenciatura  en  artes	2020-10-27	laura	harris	female	25	5275	agua  colorada	woodlarry@gmail.com
univ.  nacional  del  comahue	licenciatura  en  artes	2020-10-27	corey	rhodes	male	34	6051	ingeniero  balbin	lopezsusan@gmail.com
univ.  nacional  del  comahue	licenciatura  en  musicoterapia	2020-10-27	robert	cameron	male	25	2156	arsenal  de  guerra  san  lorenzo	deniseelliott@gmail.com
univ.  nacional  del  comahue	ingeniería  mecánica	2020-10-27	robert	bailey	male	33	5300	amilgancho	ymitchell@gmail.com
